campeonato,team_name,name,position,country,valor_mercado_mais_recente(R$),height,age,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,goals,minutesPlayed,rating,touches,possessionLostCtrl,expectedGoals,expectedAssists,aerialLost,aerialWon,duelLost,duelWon,onTargetScoringAttempt,totalClearance,totalTackle,wasFouled,fouls,totalCross,accurateCross,outfielderBlock,goodHighClaim,savedShotsFromInsideTheBox,saves,challengeLost,totalContest,wonContest,bigChanceMissed,shotOffTarget,interceptionWon,keyPass,dispossessed,blockedScoringAttempt,bigChanceCreated,penaltyWon,totalOffside,goalsPrevented,penaltyConceded,score_total,score_normalizado
Brasileirão Série A,Palmeiras,Murilo,D,Brazil,"R$ 57.510.000,00",188.0,27.0,47.083333333333336,39.708333333333336,6.583333333333333,3.6818181818181817,0.0,1.0,2115.0,7.083333333333333,58.166666666666664,8.75,0.12117272727272727,0.029887460588235295,2.1666666666666665,3.15,3.9565217391304346,4.695652173913044,1.0,4.086956521739131,1.75,1.0,2.1875,1.0,0.0,1.1818181818181819,0.0,0.0,0.0,1.0,1.375,1.25,1.0,1.125,1.6923076923076923,1.0,1.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.21727995449822976,58.915515063254695
Brasileirão Série B,Avaí,Mário Sergio,D,Brazil,"R$ 639.000,00",179.0,30.0,36.31818181818182,28.09090909090909,4.545454545454546,2.210526315789474,0.05263157894736842,0.0,1918.0,7.013636363636365,59.27272727272727,14.181818181818182,0.0,0.0,1.9230769230769231,2.230769230769231,3.380952380952381,3.9047619047619047,1.0,2.8666666666666667,2.0,1.0,1.588235294117647,1.6666666666666667,1.0,1.0,0.0,0.0,0.0,1.1666666666666667,1.3846153846153846,1.2222222222222223,1.5,1.25,2.1666666666666665,1.4166666666666667,1.0,1.25,0.0,0.0,1.0,0.0,1.0,-0.14152744770191064,39.20779119642168
Brasileirão Série B,Coritiba,Natanael,D,Brazil,"R$ 3.195.000,00",172.0,22.0,31.82758620689655,24.344827586206897,4.241379310344827,2.5,0.037037037037037035,1.0,2527.0,7.124137931034483,59.44827586206897,15.620689655172415,0.0,0.0,1.8421052631578947,1.9545454545454546,3.6666666666666665,4.896551724137931,1.0,2.52,2.111111111111111,2.0625,1.3125,4.392857142857143,1.7777777777777777,1.2857142857142858,0.0,0.0,0.0,1.0,1.3076923076923077,1.0,1.0,1.1428571428571428,1.3125,1.65,1.4285714285714286,1.0,2.0,0.0,1.0,0.0,0.0,-0.06039284273027427,43.664160772469856
Brasileirão Série A,Red Bull Bragantino,Nathan Mendes,D,Brazil,"R$ 6.390.000,00",182.0,22.0,36.31578947368421,29.105263157894736,4.0,2.230769230769231,0.0625,0.0,1403.0,6.810526315789474,57.68421052631579,14.411764705882353,0.07674285714285714,0.03963239769230769,1.5833333333333333,1.5,4.222222222222222,4.294117647058823,1.0,2.076923076923077,1.8666666666666667,1.5454545454545454,1.7142857142857142,2.8333333333333335,2.25,1.2,0.0,0.0,0.0,1.4285714285714286,2.0833333333333335,1.4285714285714286,1.0,1.0,1.6666666666666667,2.0,1.1111111111111112,1.0,1.3333333333333333,0.0,1.0,0.0,1.0,-0.23740800025078143,33.94149110827991
Brasileirão Série B,Operário-PR,Pará,D,Brazil,"R$ 639.000,00",167.0,29.0,32.869565217391305,24.043478260869566,5.739130434782608,2.4545454545454546,0.047619047619047616,0.0,1672.0,6.8999999999999995,55.82608695652174,15.08695652173913,0.0,0.0,1.7058823529411764,1.2307692307692308,3.909090909090909,4.555555555555555,1.0,1.6153846153846154,2.875,1.2222222222222223,1.4210526315789473,4.0,1.7,1.0,0.0,0.0,0.0,1.1428571428571428,1.4615384615384615,1.2857142857142858,0.0,1.25,1.6153846153846154,1.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3763939488585749,26.307599834753763
Brasileirão Série B,Novorizontino,Patrick,D,Brazil,"R$ 12.780.000,00",183.0,25.0,31.05263157894737,21.842105263157894,7.315789473684211,3.3333333333333335,0.05555555555555555,0.0,1454.0,6.742105263157894,42.31578947368421,11.61111111111111,0.0,0.0,1.5384615384615385,3.4,3.736842105263158,4.944444444444445,0.0,3.2777777777777777,1.4285714285714286,1.5555555555555556,2.1666666666666665,1.3333333333333333,1.0,1.75,0.0,0.0,0.0,1.0,1.2857142857142858,1.0,0.0,1.0,2.0,1.3333333333333333,1.6,1.0,0.0,0.0,2.0,0.0,0.0,0.0114063989414012,47.60777960540606
Brasileirão Série B,Botafogo-SP,Patrick Brey,D,Brazil,"R$ 798.750,00",175.0,27.0,23.428571428571427,16.785714285714285,2.9615384615384617,2.0555555555555554,0.08333333333333333,1.0,1804.0,6.846428571428571,41.464285714285715,13.25,0.0,0.0,1.8333333333333333,1.6363636363636365,4.961538461538462,4.384615384615385,1.0,2.0,2.1333333333333333,2.217391304347826,1.7647058823529411,2.9047619047619047,1.4,1.0,0.0,0.0,0.0,1.5,1.7,1.0833333333333333,0.0,1.25,1.6,1.5789473684210527,1.6,1.0,1.0,0.0,1.0,0.0,0.0,-0.48950882880496416,20.094693396524953
Brasileirão Série A,Vasco,Paulo Henrique,D,Brazil,"R$ 6.390.000,00",175.0,28.0,27.303030303030305,20.575757575757574,4.357142857142857,2.05,0.0,1.0,2431.0,6.875757575757576,51.39393939393939,13.303030303030303,0.16339230769230773,0.07795873409090909,1.2941176470588236,1.5384615384615385,5.483870967741935,5.71875,1.25,2.84,3.3,1.411764705882353,1.88,2.9642857142857144,1.3333333333333333,1.2727272727272727,0.0,0.0,0.0,1.5,3.074074074074074,2.0,1.0,1.0,1.8571428571428572,1.4,1.5333333333333334,1.25,0.0,0.0,0.0,0.0,0.0,0.043921603504965386,49.393697814124835
Brasileirão Série A,Red Bull Bragantino,Pedro Henrique,D,Brazil,"R$ 5.112.000,00",188.0,29.0,48.8,38.8,11.55,6.05,0.0,1.0,1779.0,6.852380952380953,59.3,10.75,0.10445,0.021487761666666664,2.375,2.411764705882353,3.65,4.55,1.0,3.789473684210526,2.3333333333333335,1.4444444444444444,1.4166666666666667,1.0,0.0,1.3333333333333333,0.0,0.0,0.0,1.4444444444444444,1.5,1.0,1.0,1.0,1.4545454545454546,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.024628989031490276,48.33403874248608
Brasileirão Série B,Novorizontino,Rafael Donato,D,Brazil,"R$ 1.278.000,00",193.0,35.0,30.318181818181817,21.571428571428573,8.181818181818182,3.761904761904762,0.0,1.0,1547.0,7.0,40.27272727272727,10.272727272727273,0.0,0.0,1.5833333333333333,4.05,2.8823529411764706,5.571428571428571,1.3333333333333333,4.090909090909091,2.0,1.1,1.8333333333333333,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,1.2,2.0,1.0,0.0,2.0,1.5625,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.14896723504064688,55.163395671605336
Copa do Brasil,Ceará,Rafael Ramos,D,Portugal,"R$ 3.195.000,00",171.0,29.0,32.95454545454545,24.954545454545453,4.7727272727272725,2.1578947368421053,0.047619047619047616,1.0,1907.0,6.827272727272727,55.0,14.363636363636363,0.0,0.0,1.5714285714285714,1.4285714285714286,3.590909090909091,3.4285714285714284,1.0,1.9411764705882353,1.8823529411764706,1.125,1.5,2.9,1.3125,1.25,0.0,0.0,0.0,1.3076923076923077,1.5714285714285714,1.2222222222222223,0.0,1.0,1.4285714285714286,2.076923076923077,1.6666666666666667,1.5,1.0,0.0,0.0,0.0,0.0,-0.4973131809947833,19.66603440851813
Brasileirão Série B,Sport Recife,Rafael Thyere,D,Brazil,"R$ 3.834.000,00",190.0,31.0,50.5,42.94444444444444,8.055555555555555,4.2,0.0,1.0,1619.0,6.927777777777778,59.77777777777778,8.222222222222221,0.0,0.0,1.6666666666666667,1.9375,2.8333333333333335,2.611111111111111,1.0,4.588235294117647,1.1428571428571428,1.0,1.5,1.0,1.0,1.3,0.0,0.0,0.0,1.0,1.25,1.5,0.0,1.0,1.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.18954151495967628,36.570588135845504
Copa do Brasil,Cuiabá,Ramon,D,Brazil,"R$ 15.975.000,00",176.0,23.0,31.59090909090909,26.40909090909091,3.210526315789474,1.8666666666666667,0.047619047619047616,1.0,1878.0,7.036363636363637,55.45454545454545,12.681818181818182,0.06880833333333333,0.05169102882352941,1.5454545454545454,1.6,4.157894736842105,4.428571428571429,1.0,2.55,2.3333333333333335,1.7272727272727273,1.4705882352941178,3.8,1.6363636363636365,1.0,0.0,0.0,0.0,1.5,2.125,1.7,0.0,1.0,1.5,1.8,1.3636363636363635,1.2,1.0,0.0,1.0,0.0,0.0,-0.030632294323565963,45.298777746725506
Brasileirão Série A,Grêmio,Reinaldo,D,Brazil,"R$ 3.195.000,00",178.0,35.0,42.09090909090909,33.86363636363637,4.909090909090909,2.625,0.0,1.0,1986.0,7.060869565217391,66.56521739130434,16.772727272727273,0.11860000000000001,0.0645749,1.4,1.4444444444444444,3.727272727272727,4.130434782608695,1.875,2.8421052631578947,2.388888888888889,1.2307692307692308,1.1666666666666667,3.6818181818181817,1.1,1.0,0.0,0.0,0.0,2.1666666666666665,2.263157894736842,1.7142857142857142,0.0,1.1666666666666667,1.2857142857142858,2.0,1.8888888888888888,1.1,0.0,0.0,1.0,0.0,0.0,-0.4304900434725416,23.336337568733235
Brasileirão Série A,Atlético Mineiro,Renzo Saravia,D,Argentina,"R$ 15.975.000,00",178.0,31.0,46.642857142857146,42.111111111111114,5.28,2.8095238095238093,0.0,1.0,2020.0,6.935714285714285,64.10714285714286,10.25,0.05163333333333334,0.06586322789473684,1.5,1.4444444444444444,5.25,5.846153846153846,1.0,2.0625,3.48,1.9375,2.45,2.0952380952380953,1.3,1.3333333333333333,0.0,0.0,0.0,2.0,1.8333333333333333,1.1428571428571428,1.0,1.2,1.8571428571428572,2.0,1.25,1.25,0.0,0.0,1.0,0.0,1.0,-0.03039699491988034,45.31170171553282
Brasileirão Série B,Novorizontino,Reverson,D,Brazil,"R$ 1.278.000,00",175.0,27.0,25.47826086956522,19.391304347826086,4.545454545454546,2.4210526315789473,0.047619047619047616,1.0,1731.0,6.692,38.96,11.84,0.0,0.0,1.5833333333333333,1.7,4.190476190476191,3.235294117647059,1.4,1.75,1.5,1.1666666666666667,2.2941176470588234,2.888888888888889,1.1,1.2,0.0,0.0,0.0,1.4285714285714286,2.6666666666666665,2.0,0.0,1.0,1.3636363636363635,1.5555555555555556,1.5,1.0,1.0,0.0,1.2,0.0,0.0,-0.6882019224930443,9.181349355569898
Brasileirão Série B,América Mineiro,Ricardo Silva,D,Brazil,"R$ 1.917.000,00",190.0,32.0,58.69230769230769,50.84615384615385,7.769230769230769,4.076923076923077,0.0,0.0,2303.0,7.023076923076923,68.8076923076923,8.26923076923077,0.0,0.0,1.5625,2.375,2.375,4.576923076923077,1.0,4.125,1.55,1.8666666666666667,1.625,1.0,1.0,1.4285714285714286,0.0,0.0,0.0,1.2,1.0,1.0,0.0,1.3333333333333333,1.6,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25663600842654916,61.077171256944006
Brasileirão Série A,São Paulo,Robert Arboleda,D,Ecuador,"R$ 7.668.000,00",187.0,32.0,61.310344827586206,55.86206896551724,5.785714285714286,3.5,0.0,1.0,2493.0,7.055172413793104,69.37931034482759,5.586206896551724,0.08951666666666667,0.015640926,2.125,2.6923076923076925,2.5416666666666665,4.068965517241379,1.0,3.7037037037037037,1.9444444444444444,1.1818181818181819,1.2857142857142858,0.0,0.0,1.0833333333333333,0.0,0.0,0.0,1.8,0.0,0.0,0.0,1.0,1.3529411764705883,1.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.06278317477334451,50.429681564662026
Brasileirão Série B,Coritiba,Rodrigo,D,Brazil,"R$ 958.500,00",182.0,21.0,23.476190476190474,17.3,3.3157894736842106,1.4285714285714286,0.05,1.0,1438.0,6.857142857142857,43.19047619047619,12.761904761904763,0.0,0.0,1.6666666666666667,2.642857142857143,3.388888888888889,4.526315789473684,1.0,2.5625,2.25,1.125,1.5384615384615385,3.0588235294117645,1.5833333333333333,1.2,0.0,0.0,0.0,1.6666666666666667,1.2222222222222223,1.0,0.0,1.2,1.6363636363636365,1.2,1.1111111111111112,1.0,0.0,0.0,1.0,0.0,0.0,-0.07359542687172056,42.9390004747926
Brasileirão Série A,Grêmio,Rodrigo Ely,D,Brazil,"R$ 19.170.000,00",188.0,30.0,37.1578947368421,29.789473684210527,5.176470588235294,2.2857142857142856,0.0,1.0,1514.0,7.178947368421053,48.89473684210526,7.684210526315789,0.08104545454545455,0.010064662857142857,2.1818181818181817,4.3125,2.9285714285714284,6.705882352941177,1.0,4.0,2.066666666666667,1.7142857142857142,1.3,0.0,0.0,1.75,0.0,0.0,0.0,1.25,1.25,1.3333333333333333,0.0,1.3333333333333333,2.0833333333333335,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.7443569094236369,87.86555071064372
Brasileirão Série B,Novorizontino,Rodrigo Soares,D,Brazil,"R$ 6.390.000,00",176.0,31.0,20.384615384615383,14.692307692307692,4.32,2.090909090909091,0.16666666666666666,0.0,1584.0,6.996153846153846,37.88461538461539,10.692307692307692,0.0,0.0,1.7857142857142858,1.5,2.761904761904762,2.68,1.0,1.9,1.4,1.4444444444444444,1.0909090909090908,5.2272727272727275,2.5,1.0,0.0,0.0,0.0,1.375,1.5555555555555556,1.3125,0.0,1.2,1.2857142857142858,2.7857142857142856,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5654894373836977,15.921410337363419
Copa do Brasil,CRB,Saimon,D,Brazil,"R$ 958.500,00",183.0,33.0,50.714285714285715,39.38095238095238,10.80952380952381,5.190476190476191,0.0,1.0,1852.0,6.876190476190477,60.0,11.904761904761905,0.0,0.0,1.3,2.1052631578947367,2.75,4.095238095238095,1.0,3.526315789473684,1.6153846153846154,1.5384615384615385,2.1052631578947367,1.3333333333333333,2.0,1.2222222222222223,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.4545454545454546,1.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.06638592153151238,43.334987122754875
Brasileirão Série A,Fluminense,Samuel Xavier,D,Brazil,"R$ 2.556.000,00",166.0,34.0,45.34782608695652,39.91304347826087,3.1052631578947367,1.2352941176470589,0.09523809523809523,0.0,1947.0,6.952173913043478,66.73913043478261,10.08695652173913,0.054889999999999994,0.0614918247368421,1.4615384615384615,1.4,4.181818181818182,4.636363636363637,1.0,2.0555555555555554,2.2222222222222223,2.2777777777777777,1.7333333333333334,1.9444444444444444,1.1428571428571428,1.1666666666666667,0.0,0.0,0.0,1.625,1.8461538461538463,1.75,0.0,1.2,1.5833333333333333,1.2,1.3846153846153846,1.3333333333333333,1.0,0.0,1.0,0.0,0.0,-0.3524086417733392,27.625008020868474
Brasileirão Série A,Bahia,Santiago Arias,D,Colombia,"R$ 15.975.000,00",177.0,32.0,49.5,41.833333333333336,2.8636363636363638,1.588235294117647,0.16666666666666666,0.0,2091.0,7.195833333333333,72.33333333333333,12.166666666666666,0.10076,0.14766646470588235,1.875,1.9285714285714286,4.041666666666667,4.333333333333333,1.0,2.590909090909091,2.0952380952380953,1.8571428571428572,1.6111111111111112,3.6818181818181817,1.6111111111111112,1.2,0.0,0.0,0.0,1.3076923076923077,1.2666666666666666,1.0,1.0,1.0,1.4666666666666666,1.6,1.4444444444444444,1.3333333333333333,1.2,0.0,1.4,0.0,1.0,-0.22326493971238118,34.718307667842474
Brasileirão Série A,Athletico,Thiago Heleno,D,Brazil,"R$ 2.556.000,00",185.0,36.0,45.476190476190474,38.476190476190474,7.761904761904762,4.0,0.0,0.0,1802.0,6.980952380952381,55.95238095238095,7.285714285714286,0.1320333333333333,0.014131251000000001,2.1875,3.5625,3.1,4.368421052631579,1.0,4.555555555555555,1.5384615384615385,1.0,1.5,0.0,0.0,2.272727272727273,0.0,0.0,0.0,1.1666666666666667,1.0,0.0,0.0,1.25,1.6470588235294117,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3460911189614357,65.99054987201283
Brasileirão Série A,Fluminense,Thiago Santos,D,Brazil,"R$ 1.597.500,00",181.0,35.0,54.8,46.9,7.25,3.3333333333333335,0.0,1.0,1527.0,7.01,66.7,9.05,0.10903750000000001,0.009985787777777777,2.3529411764705883,3.235294117647059,4.5,6.176470588235294,1.0,3.473684210526316,2.5454545454545454,1.7,1.6666666666666667,1.0,0.0,1.1818181818181819,0.0,0.0,0.0,1.5,1.2,1.0,1.0,1.25,1.8571428571428572,1.0,1.25,1.0,0.0,0.0,0.0,0.0,1.0,0.10351234305304317,52.6667569339554
Brasileirão Série B,Avaí,Tiago Pagnussat,D,Brazil,"R$ 1.597.500,00",191.0,34.0,50.75,41.67857142857143,8.892857142857142,3.7857142857142856,0.08333333333333333,1.0,2368.0,7.178571428571429,61.464285714285715,9.892857142857142,0.0,0.0,1.619047619047619,3.1785714285714284,2.84,4.821428571428571,1.3333333333333333,4.285714285714286,1.1904761904761905,1.2307692307692308,1.5,1.5,0.0,1.2666666666666666,0.0,0.0,0.0,1.1,1.0,1.0,1.0,1.1818181818181819,1.875,1.2857142857142858,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.33598478634060425,65.4354531505505
Brasileirão Série A,Fortaleza,Titi,D,Brazil,"R$ 958.500,00",187.0,36.0,37.529411764705884,31.352941176470587,5.647058823529412,2.2142857142857144,0.0,1.0,1476.0,6.764705882352941,47.411764705882355,7.176470588235294,0.066,0.008223322,2.0,1.9,4.0588235294117645,3.375,1.0,3.125,1.8181818181818181,1.4,1.6666666666666667,1.0,1.0,1.375,0.0,0.0,0.0,1.375,1.0,1.0,0.0,1.3333333333333333,1.5,1.0,1.6666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,-0.6684894652845876,10.264068555393795
Brasileirão Série A,Internacional,Vitão,D,Brazil,"R$ 51.120.000,00",185.0,24.0,47.80952380952381,41.476190476190474,6.7,3.235294117647059,0.0,0.0,1710.0,6.925,56.904761904761905,7.35,0.08757000000000001,0.01732927769230769,1.8823529411764706,2.176470588235294,2.5714285714285716,3.238095238095238,1.3333333333333333,3.5789473684210527,1.2666666666666666,1.0,1.25,1.3333333333333333,1.0,1.3333333333333333,0.0,0.0,0.0,1.1428571428571428,1.25,1.25,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.16237177796117097,55.899648683162354
Brasileirão Série A,Vitória,Wagner Leonardo,D,Brazil,"R$ 12.780.000,00",186.0,25.0,47.03333333333333,40.53333333333333,6.7,3.642857142857143,0.0,1.0,2617.0,6.943333333333333,59.2,7.793103448275862,0.28670666666666667,0.024191194117647058,2.5833333333333335,2.5,3.2758620689655173,4.0,1.0,5.392857142857143,1.3043478260869565,1.0,1.25,1.0,0.0,1.368421052631579,0.0,0.0,0.0,1.2857142857142858,1.2727272727272727,1.25,1.0,1.1,1.96,1.25,1.25,1.0,0.0,0.0,1.0,0.0,0.0,0.3068933331552628,63.837586655193725
Brasileirão Série B,Paysandu SC,Wanderson,D,Brazil,"R$ 51.120.000,00",187.0,29.0,37.76470588235294,29.823529411764707,7.533333333333333,3.4285714285714284,0.0,0.0,1401.0,6.741176470588235,47.529411764705884,8.647058823529411,0.0,0.0,1.6428571428571428,2.857142857142857,3.764705882352941,4.0,1.0,3.6,1.3333333333333333,1.375,1.875,1.0,1.0,1.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.25,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.05394796143732927,44.018149960254306
Brasileirão Série A,São Paulo,Welington,D,Brazil,"R$ 22.365.000,00",170.0,23.0,35.52,30.6,3.5,2.0,0.043478260869565216,0.0,2024.0,6.958333333333333,54.88461538461539,11.791666666666666,0.041389999999999996,0.06138285500000001,1.6470588235294117,1.8,4.333333333333333,5.625,1.0,1.8823529411764706,2.45,1.7222222222222223,2.0,3.1739130434782608,1.4615384615384615,1.0,0.0,0.0,0.0,1.4444444444444444,1.7,1.9,1.0,1.0,1.6,1.5833333333333333,1.8,1.1428571428571428,1.0,0.0,1.0,0.0,1.0,-0.1540621699598656,38.519313635779184
Brasileirão Série A,Vitória,Willean Lepo,D,Brazil,"R$ 2.875.500,00",180.0,27.0,33.59090909090909,26.545454545454547,4.2631578947368425,2.3636363636363638,0.0,0.0,1699.0,6.9363636363636365,60.81818181818182,15.0,0.083775,0.09595489294117647,1.7222222222222223,2.066666666666667,5.590909090909091,7.2727272727272725,1.3333333333333333,3.4375,2.9047619047619047,1.6153846153846154,1.6,3.1176470588235294,1.0909090909090908,1.2857142857142858,0.0,0.0,0.0,2.0,4.277777777777778,2.823529411764706,0.0,1.0,1.8666666666666667,1.3333333333333333,1.5,1.3333333333333333,1.0,0.0,2.0,0.0,0.0,0.3181938158150236,64.45827282402666
Brasileirão Série A,Cruzeiro,William,D,Brazil,"R$ 25.560.000,00",176.0,29.0,39.80769230769231,31.384615384615383,4.043478260869565,2.85,0.22727272727272727,1.25,2289.0,7.361538461538462,71.8076923076923,17.5,0.21503684210526317,0.09062341884615385,1.5,1.368421052631579,5.615384615384615,5.846153846153846,1.2,2.217391304347826,3.608695652173913,1.1428571428571428,1.7894736842105263,5.5,1.5714285714285714,1.0,0.0,0.0,0.0,1.8181818181818181,2.739130434782609,1.588235294117647,1.0,1.3636363636363635,1.894736842105263,1.631578947368421,1.5,1.2,1.1666666666666667,0.0,0.0,0.0,0.0,0.20247821345294129,58.10252005958361
Brasileirão Série B,Operário-PR,Willian Machado,D,Brazil,"R$ 639.000,00",185.0,27.0,66.26666666666667,55.96666666666667,10.133333333333333,5.466666666666667,0.0,1.0,2700.0,7.17,77.4,11.266666666666667,0.0,0.0,1.5625,3.0357142857142856,2.409090909090909,4.8,1.0,4.642857142857143,1.6428571428571428,1.4761904761904763,1.6363636363636365,1.0,0.0,1.3333333333333333,0.0,0.0,0.0,1.1428571428571428,1.0,1.0,0.0,1.1666666666666667,1.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5118820401165116,75.09672124338718
Brasileirão Série A,Cruzeiro,Zé Ivaldo,D,Brazil,"R$ 22.365.000,00",185.0,27.0,49.958333333333336,39.666666666666664,10.833333333333334,4.791666666666667,0.0,1.0,2086.0,6.958333333333333,62.333333333333336,11.75,0.07158823529411765,0.032140140000000005,1.9,2.4210526315789473,2.652173913043478,4.590909090909091,1.1111111111111112,4.363636363636363,1.8666666666666667,1.3571428571428572,1.6428571428571428,1.5,1.0,1.4444444444444444,0.0,0.0,0.0,1.25,1.1,1.0,1.0,1.0909090909090908,1.25,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.1047269366665763,52.733469257611915
Brasileirão Série A,Juventude,Zé Marcos,D,Brazil,"R$ 3.834.000,00",188.0,26.0,44.34782608695652,36.73913043478261,6.304347826086956,2.95,0.0,0.0,2014.0,6.813043478260869,57.56521739130435,8.565217391304348,0.083275,0.009927361428571427,2.1176470588235294,3.1578947368421053,3.772727272727273,5.173913043478261,1.0,5.090909090909091,1.7222222222222223,1.5294117647058822,1.6428571428571428,1.0,0.0,1.4615384615384615,0.0,0.0,0.0,1.5,1.0,1.0,0.0,1.3,1.8888888888888888,1.25,1.2857142857142858,1.0,0.0,0.0,0.0,0.0,0.0,0.3273297570704498,64.96007018501064
"Copa Sudamericana, Group G",Lanús,Abel Luciatti,D,Argentina,"R$ 9.585.000,00",180.0,31.0,31.75,27.0,3.375,2.3333333333333335,0.2,0.0,687.0,7.1,42.375,5.5,0.0,0.0,1.8,3.2857142857142856,2.857142857142857,4.25,1.0,4.625,1.4,1.3333333333333333,1.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.6666666666666667,1.5714285714285714,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11243627867955078,59.18106165097175
"Copa Libertadores, Group C",The Strongest,Adrián Jusino,D,Bolivia,"R$ 3.514.500,00",185.0,32.0,31.25,25.375,5.5,2.0,0.0,0.0,720.0,6.75,42.5,6.625,0.08735,0.017966223333333333,1.6,2.2,2.3333333333333335,2.875,0.0,5.25,1.6666666666666667,1.0,1.0,1.0,0.0,1.3333333333333333,0.0,0.0,0.0,1.3333333333333333,1.0,1.0,1.0,1.0,1.4,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.013157269628776499,51.25253453237473
"Copa Sudamericana, Group H",Racing Club,Agustín García Basso,D,Argentina,"R$ 7.668.000,00",178.0,32.0,55.666666666666664,44.833333333333336,14.666666666666666,6.5,0.0,0.0,540.0,7.116666666666667,68.5,13.0,0.0,0.0,1.0,1.5,2.0,3.6666666666666665,0.0,2.8333333333333335,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.5,1.3333333333333333,1.0,0.0,1.0,1.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14733746592348973,61.384319806044154
"Copa Libertadores, Group G",Rosario Central,Agustín Sández,D,Paraguay,"R$ 9.585.000,00",184.0,23.0,34.375,27.125,4.125,2.5,0.0,1.0,720.0,7.1625,58.0,10.75,0.0392,0.0350255,1.6666666666666667,1.75,3.5,5.625,1.0,2.3333333333333335,2.875,1.0,1.5,2.0,1.0,1.0,0.0,0.0,0.0,1.4,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2632301603666719,68.70044697273816
"Copa Libertadores, Group A",Cerro Porteño,Alan Benítez,D,Paraguay,"R$ 3.195.000,00",177.0,30.0,24.666666666666668,18.166666666666668,3.3333333333333335,1.5,0.0,0.0,540.0,6.8500000000000005,44.333333333333336,11.333333333333334,0.0102,0.26164689999999996,1.0,1.0,4.0,3.1666666666666665,0.0,3.3333333333333335,3.2,1.0,1.8,1.0,1.0,0.0,0.0,0.0,0.0,1.2,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4500491207484575,23.67222538311271
